,NIGH01_UD1 200.0(Hz) unit:(gal)
44567,-1.554715577761332
44568,-1.5749811569849648
44569,-1.480090562502543
44570,-1.411426011721293
44571,-1.4109491745630898
44572,-1.390683595339457
44573,-1.2230753342310585
44574,-0.868070069948832
44575,-0.42103523413340227
44576,-0.04051918188730852
44577,0.1697660048802696
44578,0.21482711633046492
44579,0.16928916772206648
44580,0.09680991967519148
44581,-0.005471650759378832
44582,-0.18070930639902727
44583,-0.42484993139902727
44584,-0.6394266525904335
44585,-0.6983160416285195
44586,-0.5669474045435585
44587,-0.35880798498789446
44588,-0.2632021347681679
44589,-0.38670295874277727
44590,-0.6558775345484413
44591,-0.8964418808619179
44592,-1.0099291245142616
44593,-1.0576128403345741
44594,-1.165616456667582
44595,-1.3620733658472695
44596,-1.5330194870630898
44597,-1.5308737198511757
44598,-1.3129591385523476
44599,-0.9703516403834023
44600,-0.6325125137964882
44601,-0.3387808243433632
44602,-0.023114625612894457
44603,0.35310989220937117
44604,0.6992936690648399
44605,0.8719087203343712
44606,0.8411527236302696
44607,0.7543683608373009
44608,0.8275628646214805
44609,1.1708856185277305
44610,1.7004132827123009
44611,2.1958470900853477
44612,2.4492860396703087
44613,2.388727720578512
44614,2.084505613644918
44615,1.647484358151754
44616,1.130354460080465
44617,0.520479734738668
44618,-0.19048446814219133
44619,-0.9608148972193398
44620,-1.714932862917582
44621,-2.387273255983988
44622,-2.9561399857203163
44623,-3.438699189821879
44624,-3.8311361710230507
44625,-4.051911775271098
44626,-3.974187318483988
44627,-3.5374044815699257
44628,-2.835977021853129
44629,-2.07780594031016
44630,-1.434791032473246
44631,-0.940549317995707
44632,-0.5376219193140663
44633,-0.19143814245859758
44634,0.06390815575917586
44635,0.19122367699941023
44636,0.22913223107655867
44637,0.2937436660130821
44638,0.49234634240468367
44639,0.8313775618871055
44640,1.2107015212376915
44641,1.5170693953831993
44642,1.7171025832494102
44643,1.864922102292379
44644,2.027761991818746
44645,2.196800764401754
44646,2.2721410353978477
44647,2.150547560056051
44648,1.8432260115941368
44649,1.499188001950582
44650,1.2862802108128868
44651,1.237165983517965
44652,1.2211919387181602
44653,1.0776639540990196
44654,0.7679582198460899
44655,0.39316421349843367
44656,0.07368331750233992
44657,-0.1613974014918007
44658,-0.37907356421152727
44659,-0.6601690689722695
44660,-1.0142206589380898
44661,-1.3489603439966835
44662,-1.5325426499048866
44663,-1.507270280520121
44664,-1.3406156937281288
44665,-1.1570333878199257
44666,-1.0273336807886757
44667,-0.932919923464457
44668,-0.8120417038599648
44669,-0.6120085159937538
44670,-0.3082632462183632
44671,0.08631950219472273
44672,0.5171418746312462
44673,0.9141088088353477
44674,1.2171388228734337
44675,1.3840318282445274
44676,1.405012663205465
44677,1.3284802993138634
44678,1.2493253310521446
44679,1.239311750729879
44680,1.2667298873265587
44681,1.2002111037572227
44682,0.9217382033665977
44683,0.4451394637425743
44684,-0.08748764197031633
44685,-0.5137800614039101
44686,-0.7600664536158241
44687,-0.8728384415308632
44688,-0.9801268021265663
44689,-1.193988267580668
44690,-1.5158533493677773
44691,-1.8343805710474648
44692,-2.0253538529078163
44693,-2.0530104080835976
44694,-1.9793390671412148
44695,-1.8861174027125038
44696,-1.7845510880152382
44697,-1.6128897110621132
44698,-1.3272642532984413
44699,-0.971066896120707
44700,-0.6339430252710976
44701,-0.3559469620386757
44702,-0.10131591955820696
44703,0.18454795678456648
44704,0.5118966658910118
44705,0.8354306777318321
44706,1.0929227431615196
44707,1.2517095168431602
44708,1.3103604873021446
44709,1.2576699813206993
44710,1.052391584714254
44711,0.6752133925755821
44712,0.19885307153066023
44713,-0.23101562658945696
44714,-0.4927992264429726
44715,-0.559079591433207
44716,-0.4768251816431679
44717,-0.3158926407496132
44718,-0.14947647253672258
44719,-0.04361862341562883
44720,-0.03002876440683977
44721,-0.08486503760019914
44722,-0.14637703100840227
44723,-0.15925163427988664
44724,-0.10727638403574602
44725,0.002634580930074293
44726,0.19003158410390242
44727,0.5140424331029259
44728,1.007092054684957
44729,1.5928865035374962
44730,2.0940423568089805
44731,2.339136656125387
44732,2.2771478255589805
44733,1.9905686934789024
44734,1.613628919919332
44735,1.2362123092015587
44736,0.8776307662328087
44737,0.525963362058004
44738,0.18931632836659773
44739,-0.08820289770762102
44740,-0.256049577395121
44741,-0.3020643631617226
44742,-0.2815603653589882
44743,-0.2918123642603554
44744,-0.4105448166529335
44745,-0.6480097214380898
44746,-0.9410261551539101
44747,-1.2061476151148476
44748,-1.4016508499781288
44749,-1.537311021486918
44750,-1.632678453127543
44751,-1.6765474716822304
44752,-1.6286253372828163
44753,-1.471269075075785
44754,-1.2605070511500038
44755,-1.1134027878443398
44756,-1.1348604599634804
44757,-1.33775467077891
44758,-1.6257643143335976
44759,-1.8567919174830116
44760,-1.9349932114283241
44761,-1.8672823349634804
44762,-1.7390131394068398
44763,-1.6226648728052773
44764,-1.5027403275171913
44765,-1.293170396486918
44766,-0.9460329453150429
44767,-0.5318998734156288
44768,-0.1945375839869179
44769,-0.04051918188730852
44770,-0.07938141028086321
44771,-0.23483032385508196
44772,-0.37907356421152727
44773,-0.38932556311289446
44774,-0.2167105118433632
44775,0.09204154809316023
44776,0.4425168593724571
44777,0.7505536635716759
44778,0.9610772689183555
44779,1.0326028426488243
44780,0.9415269454320274
44781,0.7066846450169884
44782,0.3960252364476524
44783,0.10277038415273054
44784,-0.09130233923594133
44785,-0.14947647253672258
44786,-0.10012382666269914
44787,-0.021922532717386645
44788,-0.002133790651956957
44789,-0.08367294470469133
44790,-0.2338766495386757
44791,-0.36596054236094133
44792,-0.39886230627695696
44793,-0.3032564560572304
44794,-0.10560745398203508
44795,0.13519531091054304
44796,0.36026244958241804
44797,0.5385995467503868
44798,0.6816506942113243
44799,0.8285165389378868
44800,1.008760984738668
44801,1.2102246840794884
44802,1.3778329451878868
44803,1.4522195418675743
44804,1.4178872664769493
44805,1.313936765988668
44806,1.1944890578587852
44807,1.0860086043675743
44808,0.9884954055150352
44809,0.8926511367162071
44810,0.7813096602757774
44811,0.6332517226537071
44812,0.44037109216054304
44813,0.22436385949452742
44814,0.026714857419332105
44815,-0.12801880041758196
44816,-0.2574800888697304
44817,-0.39457077185312883
44818,-0.5373835007349648
44819,-0.6408571640650429
44820,-0.6563543717066445
44821,-0.565040055910746
44822,-0.38741821448008196
44823,-0.18070930639902727
44824,-0.012624208132425707
44825,0.08155113061269148
44826,0.11039977868398054
44827,0.09514098962148054
44828,0.04459625085194929
44829,-0.03646606604258196
44830,-0.13302559057871477
44831,-0.21122688452402727
44832,-0.2243399063746132
44833,-0.13946289221445696
44834,0.02623802026112898
44835,0.20385986169179304
44836,0.31949287255605086
44837,0.350487287839254
44838,0.33284431298573836
44839,0.3116250594456993
44840,0.2949357589085899
44841,0.25416618188222273
44842,0.15856033166249617
44843,-0.0014185349146522697
44844,-0.2033590714136757
44845,-0.38694137732187883
44846,-0.4711031357447304
44847,-0.39504760901133196
44848,-0.15782112280527727
44849,0.17954116662343367
44850,0.5238175948460899
44851,0.7884622176488243
44852,0.9293675978978477
44853,0.9636998732884727
44854,0.9393811782201134
44855,0.8659482558568321
44856,0.6952405532201134
44857,0.38744216759999617
44858,-0.012385789553324145
44859,-0.37025207678476946
44860,-0.5354761521021523
44861,-0.43271774450937883
44862,-0.11585945288340227
44863,0.25416618188222273
44864,0.499260481198629
44865,0.5254865248998009
44866,0.36097770531972273
44867,0.11397605737050398
44868,-0.09940857092539446
44869,-0.2148031632105507
44870,-0.2524732987085976
44871,-0.2963423172632851
44872,-0.41865104834238664
44873,-0.6103395859400429
44874,-0.7796167771021523
44875,-0.8211016098658241
44876,-0.6918787399927773
44877,-0.43390983740488664
44878,-0.1327871719996132
44879,0.13471847375233992
44880,0.32068496545155867
44881,0.41033035119374617
44882,0.4241586287816368
44883,0.39697891076405867
44884,0.34118896325429304
44885,0.2479672988255821
44886,0.12232070763905867
44887,-0.010478440920511645
44888,-0.13636345068613664
44889,-0.2696394364039101
44890,-0.43772453467051164
44891,-0.652778093020121
44892,-0.8971571365992226
44893,-1.125800553957621
44894,-1.280534211794535
44895,-1.3060449997584023
44896,-1.1718153397242226
44897,-0.9040712753931679
44898,-0.5936502854029335
44899,-0.34879440466562883
44900,-0.21599525610605852
44901,-0.1442312637964882
44902,-0.04028076330820696
44903,0.13090377648671492
44904,0.3090024550755821
44905,0.40460830529530867
44906,0.4005551894505821
44907,0.37933593591054304
44908,0.46015983422597273
44909,0.6985784133275352
44910,1.0268807967503868
44911,1.2860417922337852
44912,1.3320565780003868
44913,1.1317849715550743
44914,0.7741571029027305
44915,0.3867269118626915
44916,0.04435783227284773
44917,-0.2505659500757851
44918,-0.5211710373560585
44919,-0.7662653366724648
44920,-0.9531855026880898
44921,-1.0509371201197304
44922,-1.0602354447046913
44923,-1.015174333254496
44924,-0.9498476425806679
44925,-0.8764147202173866
44926,-0.7953524033228554
44927,-0.7145285050074257
44928,-0.6501554886500038
44929,-0.6060480515162148
44930,-0.5540728012720741
44931,-0.4413008133570351
44932,-0.23053878943125383
44933,0.052464063962300855
44934,0.32211547692616804
44935,0.499260481198629
44936,0.5865216811498009
44937,0.6797433455785118
44938,0.8864522536595665
44939,1.2209535201390587
44940,1.57667404015859
44941,1.7974496444066368
44942,1.788628156979879
44943,1.58430343468984
44944,1.311790998776754
44945,1.0836244185765587
44946,0.9167314132054649
44947,0.7364869674046837
44948,0.46015983422597273
44949,0.09251838525136336
44950,-0.25509590307871477
44951,-0.4513143936793007
44952,-0.44988388220469133
44953,-0.3082632462183632
44954,-0.1163362900416054
44955,0.08250480492909773
44956,0.3066182692845665
44957,0.5893827040990196
44958,0.9141088088353477
44959,1.2042642196019493
44960,1.378786619504293
44961,1.418602522214254
44962,1.372826155026754
44963,1.305830534299215
44964,1.2407422622044884
44965,1.159203108151754
44966,1.03498702843984
44967,0.8678556044896446
44968,0.6876111586888634
44969,0.5333543380101524
44970,0.42511230309804304
44971,0.35763984521230086
44972,0.32211547692616804
44973,0.32402282555898054
44974,0.36097770531972273
44975,0.39530998071034773
44976,0.37242179711659773
44977,0.2651334365208946
44978,0.08941894372304304
44979,-0.10966056982676164
44980,-0.28322929541269914
44981,-0.40529960791269914
44982,-0.484931413332621
44983,-0.5431055466334023
44984,-0.5779146591822304
44985,-0.5493044296900429
44986,-0.41292900244394914
44987,-0.1754640976587929
44988,0.09227996667226179
44989,0.30924087365468367
44990,0.43917899926503523
44991,0.487816389401754
44992,0.47541862328847273
44993,0.4234433730443321
44994,0.3440499862035118
44995,0.2277017196019493
44996,0.05675559838612898
44997,-0.1487612167994179
44998,-0.30683273474375383
44999,-0.3185152451197304
45000,-0.1518606583277382
45001,0.11922126611073836
45002,0.3688455184300743
45003,0.510704572995504
45004,0.5505204757054649
45005,0.5693555434544884
45006,0.6532788832982384
45007,0.815880354245504
45008,0.9977937300999962
45009,1.1410832961400352
45010,1.2388349135716759
45011,1.3120294173558555
45012,1.3640046675999962
45013,1.378786619504293
45014,1.342308576901754
45015,1.2424111922581993
45016,1.0652661879857384
45017,0.8084893782933555
45018,0.49496894677480086
45019,0.16809707482655867
45020,-0.12062782446543352
45021,-0.3266214768091835
45022,-0.4336714188257851
45023,-0.4677652756373085
45024,-0.47277206579844133
45025,-0.47086471716562883
45026,-0.44988388220469133
45027,-0.3795504013697304
45028,-0.24818176428476946
45029,-0.09082550207773821
45030,0.02051597436269148
45031,0.032436903317769605
45032,-0.03837341467539446
45033,-0.11156791845957414
45034,-0.10989898840586321
45035,-0.01953834692637102
45036,0.10443931420644148
45037,0.19122367699941023
45038,0.21220451196034773
45039,0.1971841414769493
45040,0.19861465295155867
45041,0.23795371850331648
45042,0.2815843184789024
45043,0.27705436547597273
45044,0.21148925622304304
45045,0.12089019616444929
45046,0.05270248254140242
45047,0.029337461789449293
45048,0.035297926266988355
45049,0.031244810422261793
45050,-0.00714058081308977
45051,-0.060069505373636645
45052,-0.07604355017344133
45053,-0.019061509768167895
45054,0.09752517541249617
45055,0.2257943709691368
45056,0.3326058944066368
45057,0.4265428145726524
45058,0.5273938735326134
45059,0.6268144210179649
45060,0.6878495772679649
45061,0.6795049269994102
45062,0.6079793532689415
45063,0.5092740615208946
45064,0.40866142114003523
45065,0.2968431075414024
45066,0.1533151229222618
45067,-0.015008393923441332
45068,-0.17617935339609758
45069,-0.3096937576929726
45070,-0.4188894669214882
45071,-0.5080580155054726
45072,-0.557410661379496
45073,-0.5280851761500038
45074,-0.3967165390650429
45075,-0.18523925940195696
45076,0.04268890221913679
45077,0.21864181359608992
45078,0.3082871993382774
45079,0.32640701134999617
45080,0.3140092452367149
45081,0.29588943322499617
45082,0.2555966933568321
45083,0.1621366103490196
45084,0.01860862572987898
45085,-0.12491935888926164
45086,-0.21051162878672258
45087,-0.22171730200449602
45088,-0.20240539709726946
45089,-0.22338623205820696
45090,-0.32757515112558977
45091,-0.5004286209742226
45092,-0.6730436722437538
45093,-0.7591127792994179
45094,-0.7016539017359413
45095,-0.5113958756128945
45096,-0.263678971926371
45097,-0.05029434363047258
45098,0.0743985732396446
45099,0.10038619836171492
45100,0.03553634484608992
45101,-0.09797805945078508
45102,-0.2529501358668007
45103,-0.3681063095728554
45104,-0.40458435217539446
45105,-0.3700136582056679
45106,-0.31231636206308977
45107,-0.28322929541269914
45108,-0.29848808447519914
45109,-0.3177999893824257
45110,-0.26463264624277727
45111,-0.08724922339121477
45112,0.18931632836659773
45113,0.4642129500706993
45114,0.6253839095433555
45115,0.6237149794896446
45116,0.495445783933004
45117,0.31448608239491804
45118,0.13138061364491804
45119,-0.04075760046641008
45120,-0.19239181677500383
45121,-0.29133552710215227
45122,-0.3044485489527382
45123,-0.24389022986094133
45124,-0.16878837744394914
45125,-0.13135666052500383
45126,-0.13517135779062883
45127,-0.15615219275156633
45128,-0.18023246924082414
45129,-0.20049804846445696
45130,-0.20049804846445696
45131,-0.15877479712168352
45132,-0.07771248022715227
45133,0.015270765622457105
45134,0.09180312951405867
45135,0.14640098412831648
45136,0.2002835830052696
45137,0.2834916671117149
45138,0.3993630965550743
45139,0.5023599227269493
45140,0.5188108046849571
45141,0.40532356103261336
45142,0.18407111962636336
45143,-0.07842773596445696
45144,-0.3235220352808632
45145,-0.5295156876246132
45146,-0.7166742722193398
45147,-0.9333967606226601
45148,-1.2056707779566445
45149,-1.4772295395533241
45150,-1.6279100815455116
45151,-1.58189529577891
45152,-1.3913988510767616
45153,-1.190173570315043
45154,-1.0747789780298866
45155,-1.0294794480005898
45156,-0.9534239212671913
45157,-0.7562517563501991
45158,-0.4436849991480507
45159,-0.12229675451914446
45160,0.08846526940663679
45161,0.15188461144765242
45162,0.12542014916737898
45163,0.09561782677968367
45164,0.11302238305409773
45165,0.18454795678456648
45166,0.3059030135472618
45167,0.4813790877660118
45168,0.7002473433812462
45169,0.9079099257787071
45170,1.0073304732640587
45171,0.9145856459935509
45172,0.6332517226537071
45173,0.2830148299535118
45174,0.023615415891011793
45175,-0.07556671301523821
45176,-0.08558029333750383
45177,-0.12849563757578508
45178,-0.252234880129496
45179,-0.40076965490976946
45180,-0.48731559912363664
45181,-0.48159355322519914
45182,-0.423896257082621
45183,-0.37168258825937883
45184,-0.34044975439707414
45185,-0.30158752600351946
45186,-0.23626083532969133
45187,-0.17784828344980852
45188,-0.1900076309839882
45189,-0.2944349686304726
45190,-0.4341482559839882
45191,-0.509488526980082
45192,-0.46252006689707414
45193,-0.332343522707621
45194,-0.23411506811777727
45195,-0.27250045935312883
45196,-0.4577516953150429
45197,-0.6949781815210976
45198,-0.8573412338892616
45199,-0.8873819748560585
45200,-0.8373140732447304
45201,-0.8082270065943398
45202,-0.837552491823832
45203,-0.8599638382593788
45204,-0.7798551956812538
45205,-0.5776762406031288
45206,-0.33591980139414446
45207,-0.16640419165293352
45208,-0.11705154577891008
45209,-0.14566177527109758
45210,-0.16664261023203508
45211,-0.1239656845728554
45212,-0.024545137087503832
45213,0.07606750329335554
45214,0.11612182458241804
45215,0.07106071313222273
45216,-0.02716774145762102
45217,-0.10560745398203508
45218,-0.10703796545664446
45219,-0.04838699499766008
45220,-0.018107835451761645
45221,-0.09678596655527727
45222,-0.2784609238306679
45223,-0.47658676306406633
45224,-0.5941271225611366
45225,-0.6008028427759804
45226,-0.5485891739527382
45227,-0.517117921511332
45228,-0.5385755936304726
45229,-0.580298844973246
45230,-0.589597169558207
45231,-0.5454897324244179
45232,-0.4677652756373085
45233,-0.3840803543726601
45234,-0.3025412003199257
45235,-0.21194214026133196
45236,-0.09869331518808977
45237,0.03768211205800398
45238,0.1838327010472618
45239,0.308525617917379
45240,0.3688455184300743
45241,0.34166580041249617
45242,0.2448678572972618
45243,0.11612182458241804
45244,-0.024545137087503832
45245,-0.17451042334238664
45246,-0.32566780249277727
45247,-0.454413835207621
45248,-0.5357145706812538
45249,-0.561225358645121
45250,-0.5509733597437538
45251,-0.5411981980005898
45252,-0.555264894167582
45253,-0.5893587509791054
45254,-0.6167768875757851
45255,-0.6072401444117226
45256,-0.553595964113871
45257,-0.4768251816431679
45258,-0.3993391434351601
45259,-0.3151773850123085
45260,-0.19811386267344133
45261,-0.04123443762461321
45262,0.11922126611073836
45263,0.2308011611302696
45264,0.27109390099843367
45265,0.27061706384023054
45266,0.2811074813206993
45267,0.3216386397679649
45268,0.3585935195287071
45269,0.33999687035878523
45270,0.25154357751210554
45271,0.1373410781224571
45272,0.06557708581288679
45273,0.07082229455312117
45274,0.11922126611073836
45275,0.1239896376927696
45276,0.020277555783589918
45277,-0.1640200058619179
45278,-0.32137626806894914
45279,-0.3592848221460976
45280,-0.28179878393808977
45281,-0.18571609656016008
45282,-0.17760986487070696
45283,-0.29014343420664446
45284,-0.45918220678965227
45285,-0.5738615433375038
45286,-0.5619406143824257
45287,-0.44797653357187883
45288,-0.33591980139414446
45289,-0.32066101233164446
45290,-0.40267700354258196
45291,-0.4813551346460976
45292,-0.4317640701929726
45293,-0.2117037216822304
45294,0.09037261803944929
45295,0.3135324080785118
45296,0.3459573348363243
45297,0.21148925622304304
45298,0.04745727380116804
45299,-0.010478440920511645
45300,0.05890136559804304
45301,0.1475930770238243
45302,0.11874442895253523
45303,-0.06531471411387102
45304,-0.3108858505884804
45305,-0.4787325302759804
45306,-0.4982828537623085
45307,-0.41173690954844133
45308,-0.3204225937525429
45309,-0.2956270615259804
45310,-0.33329719702402727
45311,-0.37335151831308977
45312,-0.3497480789820351
45313,-0.23125404516855852
45314,-0.03741974035898821
45315,0.17691856225331648
45316,0.36336189111073836
45317,0.5140424331029259
45318,0.6506562789281212
45319,0.787508543332418
45320,0.9129167159398399
45321,1.0023236831029259
45322,1.0366559584935509
45323,1.0078073104222618
45324,0.9195924361546837
45325,0.7939458449681602
45326,0.6680608352025352
45327,0.5724549849828087
45328,0.5023599227269493
45329,0.4215360244115196
45330,0.3039956649144493
45331,0.16762023766835554
45332,0.06057029565175398
45333,0.01574760278066023
45334,0.019323881467183668
45335,0.014317091306050855
45336,-0.04934066931406633
45337,-0.15877479712168352
45338,-0.23697609106699602
45339,-0.21051162878672258
45340,-0.07508987585703508
45341,0.10539298852284773
45342,0.25607353051503523
45343,0.3414273818333946
45344,0.3726602156956993
45345,0.3714681228001915
45346,0.33737426598866804
45347,0.25345092614491804
45348,0.12160545190175398
45349,-0.01667732397715227
45350,-0.1087068955103554
45351,-0.13684028784433977
45352,-0.12825721899668352
45353,-0.11657470862070696
45354,-0.10918373266855852
45355,-0.08701080481211321
45356,-0.03265136877695696
45357,0.04125839074452742
45358,0.08941894372304304
45359,0.0743985732396446
45360,0.008595045407613355
45361,-0.04338020483652727
45362,-0.017154161135355395
45363,0.09680991967519148
45364,0.2403379042943321
45365,0.33355956872304304
45366,0.3357053359349571
45367,0.2701402266820274
45368,0.20338302453358992
45369,0.20123725732167586
45370,0.2834916671117149
45371,0.40270095666249617
45372,0.47327285607655867
45373,0.43512588342030867
45374,0.29040580590566023
45375,0.09013419946034773
45376,-0.10155433813730852
45377,-0.23792976538340227
45378,-0.30611747900644914
45379,-0.3342508713404335
45380,-0.36977523962656633
45381,-0.43438667456308977
45382,-0.49923652807871477
45383,-0.5149721542994179
45384,-0.4660963455835976
45385,-0.3859877030054726
45386,-0.3211378494898476
45387,-0.29205078283945696
45388,-0.2872824112574257
45389,-0.29133552710215227
45390,-0.3075479904810585
45391,-0.3497480789820351
45392,-0.412452165285746
45393,-0.45346016089121477
45394,-0.4196047226587929
45395,-0.3044485489527382
45396,-0.16950363318125383
45397,-0.09678596655527727
45398,-0.11037582556406633
45399,-0.15305275122324602
45400,-0.1385092178980507
45401,-0.020015184084574145
45402,0.17477279504140242
45403,0.3688455184300743
45404,0.4921079238255821
45405,0.5309701522191368
45406,0.5233407576878868
45407,0.5092740615208946
45408,0.49067741235097273
45409,0.43917899926503523
45410,0.34571891625722273
45411,0.24558311303456648
45412,0.19289260705312117
45413,0.20552879174550398
45414,0.24343734582265242
45415,0.24939781030019148
45416,0.20934348901112898
45417,0.1628518660863243
45418,0.14449363549550398
45419,0.13591056664784773
45420,0.0934720595677696
45421,0.017893369992574293
45422,-0.023114625612894457
45423,0.04698043664296492
45424,0.23366218407948836
45425,0.4515767653783165
45426,0.5772233565648399
45427,0.5293012221654259
45428,0.3280759414037071
45429,0.08894210656483992
45430,-0.05887741247812883
45431,-0.0743746201197304
45432,-0.030267182985941332
45433,-0.04218811194101946
45434,-0.16854995886484758
45435,-0.3642916123072304
45436,-0.5221247116724648
45437,-0.5578874985376991
45438,-0.4699110428492226
45439,-0.3292440811793007
45440,-0.21146530310312883
45441,-0.13993972937266008
45442,-0.09177917639414446
45443,-0.04934066931406633
45444,-0.03408188025156633
45445,-0.07413620154062883
45446,-0.15496009985605852
45447,-0.2186178604761757
45448,-0.21027321020762102
45449,-0.11895889441172258
45450,0.016224439938863355
45451,0.13638740380605086
45452,0.21148925622304304
45453,0.2625108321507774
45454,0.32974487145741804
45455,0.422966535886129
45456,0.5099893172581993
45457,0.550997312863668
45458,0.5397916396458946
45459,0.5116582473119102
45460,0.5045056899388634
45461,0.518333967526754
45462,0.5085588057835899
45463,0.42773490746816023
45464,0.278008039792379
45465,0.12303596337636336
45466,0.03696685632069929
45467,0.03649001916249617
45468,0.062000807126363355
45469,0.03601318200429304
45470,-0.06030792395273821
45471,-0.16258949438730852
45472,-0.1785635391871132
45473,-0.07508987585703508
45474,0.0801206191380821
45475,0.15975242455800398
45476,0.07368331750233992
45477,-0.14756912390391008
45478,-0.36143058935801164
45479,-0.43009514013926164
45480,-0.34235710302988664
45481,-0.21575683752695696
45482,-0.18023246924082414
45483,-0.2694010178248085
45484,-0.4081606308619179
45485,-0.49113029638926164
45486,-0.47515625158945696
45487,-0.40529960791269914
45488,-0.3528475205103554
45489,-0.3380655686060585
45490,-0.320899430910746
45491,-0.2624868790308632
45492,-0.17307991186777727
45493,-0.09583229223887102
45494,-0.05100959936777727
45495,-0.01000160376230852
45496,0.07892852624257429
45497,0.2334237655003868
45498,0.41104560693105086
45499,0.5424142440160118
45500,0.5874753554662071
45501,0.5650640090306602
45502,0.5302548964818321
45503,0.5228639205296837
45504,0.5352616866429649
45505,0.5328775008519493
45506,0.5002141555150352
45507,0.46182876427968367
45508,0.4565835555394493
45509,0.49496894677480086
45510,0.5381227095921837
45511,0.5254865248998009
45512,0.4356027205785118
45513,0.31377082665761336
45514,0.23103957970937117
45515,0.20934348901112898
45516,0.19694572289784773
45517,0.12828117211659773
45518,0.005495603879293043
45519,-0.09082550207773821
45520,-0.07890457312266008
45521,0.03196006615956648
45522,0.13066535790761336
45523,0.10181670983632429
45524,-0.0629305283228554
45525,-0.2460359970728554
45526,-0.30874008337656633
45527,-0.2205252091089882
45528,-0.0800966660181679
45529,-0.01858467260996477
45530,-0.07914299170176164
45531,-0.1881002823511757
45532,-0.2319693009058632
45533,-0.15925163427988664
45534,-0.020730439821878832
45535,0.0858426650365196
45536,0.11516815026601179
45537,0.10849243005116804
45538,0.13328796227773054
45539,0.20123725732167586
45540,0.25917297204335554
45541,0.2570272048314415
45542,0.20767455895741804
45543,0.1678586562474571
45544,0.16380554040273054
45545,0.15593772729237898
45546,0.08536582787831648
45547,-0.05601638952891008
45548,-0.20312065283457414
45549,-0.26487106482187883
45550,-0.2040743271509804
45551,-0.07747406164805071
45552,0.016224439938863355
45553,0.02623802026112898
45554,-0.019776765505472582
45555,-0.06436103979746477
45556,-0.07699722448984758
45557,-0.07270569006601946
45558,-0.09487861792246477
45559,-0.17141098181406633
45560,-0.28012985388437883
45561,-0.3573774735132851
45562,-0.3571390549341835
45563,-0.2944349686304726
45564,-0.22219413916269914
45565,-0.17641777197519914
45566,-0.1499533096949257
45567,-0.11538261572519914
45568,-0.06030792395273821
45569,0.0009656508763633553
45570,0.03958946069081648
45571,0.033390577634175855
45572,-0.012147370974222582
45573,-0.057208482424417895
45574,-0.054347459475199145
45575,0.00621085961659773
45576,0.08655792077382429
45577,0.14258628686269148
45578,0.16738181908925398
45579,0.18359428246816023
45580,0.21125083764394148
45581,0.2517819960912071
45582,0.29088264306386336
45583,0.3039956649144493
45584,0.2739549239476524
45585,0.21387344201405867
45586,0.1628518660863243
45587,0.1449704726537071
45588,0.14783149560292586
45589,0.14425521691640242
45590,0.12351280053456648
45591,0.09418731530507429
45592,0.06557708581288679
45593,0.03386741479237898
45594,-0.011432115236917895
45595,-0.06793731848398821
45596,-0.11085266272226946
45597,-0.11228317419687883
45598,-0.06602996985117571
45599,0.01002555688222273
45600,0.10253196557362898
45601,0.21792655785878523
45602,0.3574014266331993
45603,0.4832864363988243
45604,0.5278707106908165
45605,0.45419936974843367
45606,0.3032804091771446
45607,0.17095809777577742
45608,0.13638740380605086
45609,0.20695930322011336
45610,0.32068496545155867
45611,0.3979325850804649
45612,0.4031777938206993
45613,0.3593087752660118
45614,0.3082871993382774
45615,0.27133231957753523
45616,0.2448678572972618
45617,0.2212644179662071
45618,0.19861465295155867
45619,0.18430953820546492
45620,0.1933694442113243
45621,0.23628478844960554
45622,0.30304199059804304
45623,0.3655076583226524
45624,0.39697891076405867
45625,0.3898263533910118
45626,0.35072570641835554
45627,0.28659110864003523
45628,0.19861465295155867
45629,0.09418731530507429
45630,-0.005471650759378832
45631,-0.07914299170176164
45632,-0.11943573156992571
45633,-0.12921089331308977
45634,-0.11800522009531633
45635,-0.1010775009791054
45636,-0.09869331518808977
45637,-0.12301201025644914
45638,-0.1697420517603554
45639,-0.22290939490000383
45640,-0.27035469214121477
45641,-0.30421013037363664
45642,-0.31374687353769914
45643,-0.2829908768335976
45644,-0.19739860693613664
45645,-0.06436103979746477
45646,0.07344489892323836
45647,0.15403037865956648
45648,0.1468778212865196
45649,0.08560424645741804
45650,0.04888778527577742
45651,0.09943252404530867
45652,0.23819213708241804
45653,0.4096150954564415
45654,0.5426526625951134
45655,0.5931974013646446
45656,0.5579114516576134
45657,0.4627824385960899
45658,0.339043196042379
45659,0.20338302453358992
45660,0.05651717980702742
45661,-0.09392494360605852
45662,-0.22672409216562883
45663,-0.33353561560312883
45664,-0.4348635117212929
45665,-0.5490660111109413
45666,-0.6608843247095741
45667,-0.7436155716578163
45668,-0.7893919388453163
45669,-0.809180680910746
45670,-0.8082270065943398
45671,-0.7774710098902382
45672,-0.7064222733179726
45673,-0.5960344711939491
45674,-0.45536750952402727
45675,-0.29920334021250383
45676,-0.14637703100840227
45677,-0.009524766604105395
45678,0.10539298852284773
45679,0.19193893273671492
45680,0.23938422997792586
45681,0.2510667403539024
45682,0.2582192977269493
45683,0.29803520043691023
45684,0.3783822615941368
45685,0.4668355544408165
45686,0.5064130385716759
45687,0.45634513696034773
45688,0.3235459884007774
45689,0.15999084313710554
45690,0.022184904416402418
